OSEBuildingID,BuildingType,PrimaryPropertyType,PropertyName,Address,City,State,TaxParcelIdentificationNumber,Neighborhood,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),DefaultData,TotalGHGEmissions
26611,NonResidential,Medical Office,Rainier Beach Medical & Dental Clinic,9245 Rainier Ave S,Seattle,WA,7129304415,SOUTHEAST,2010,1.0,2,25880,0,25880,1941728.75,1956483.5,False,19.81
26657,NonResidential,Worship Facility,University Lutheran Church,1604 NE 50th St,Seattle,WA,8823901075,NORTHEAST,1927,1.0,3,41013,0,41013,1080821.0,1191549.25,False,37.43
26667,NonResidential,Other,Hillel Foundation,4745 17th Ave. NE,Seattle,WA,8823901885,NORTHEAST,2004,1.0,2,21075,0,21075,1581036.75,1715969.625,False,53.88
26670,NonResidential,Worship Facility,Calvary Christian Assembly,6801 Roosevelt Way NE,Seattle,WA,9528102345,NORTHEAST,1950,1.0,3,46485,0,46485,1544995.75,1689227.75,False,47.03
26681,NonResidential,Small- and Mid-Sized Office,(ID#26681) RAVENNA OFFICE BLDG,444 NE RAVENNA BLVD,Seattle,WA,9528103705,NORTHWEST,1965,1.0,4,56896,0,56896,1402048.5,1507071.5,False,28.46
26695,NonResidential,Worship Facility,Church in Seattle,6900 Woodlawn Ave. NE,Seattle,WA,9528104205,NORTHWEST,1978,1.0,2,27500,0,27500,577123.125,654455.1875,False,14.79
26705,NonResidential,Small- and Mid-Sized Office,Graybar Building,416 Occidental Ave S,Seattle,WA,5247800780,DOWNTOWN,1930,1.0,2,36630,0,36630,541943.3125,541943.3125,False,3.78
26706,NonResidential,Small- and Mid-Sized Office,Moses Building,316 2nd Ave S,Seattle,WA,5247800855,DOWNTOWN,1900,0.0,3,26830,0,26830,2099386.75,2139205.25,False,60.93
26708,NonResidential,Small- and Mid-Sized Office,Mottman Building,307 3rd Ave South,Seattle,WA,5247800875,DOWNTOWN,1906,1.0,5,41920,0,41920,1103594.75,1103594.75,False,7.69
26710,NonResidential,Small- and Mid-Sized Office,Masin Building 1,220 Second Avenue South,Seattle,WA,5247800890,DOWNTOWN,1905,1.0,5,36879,0,36879,1537570.25,1664247.375,False,26.94
26711,NonResidential,Other,Men's Shelter,318 2nd Ave Extension S,Seattle,WA,5247800930,DOWNTOWN,1904,1.0,6,29820,0,29820,1601955.625,1624991.375,False,35.72
26719,NonResidential,Small- and Mid-Sized Office,220_3rd_ave_s_03262013,220 3rd Ave South,Seattle,WA,5247801085,DOWNTOWN,1905,0.0,2,33640,0,33640,1078535.75,1144343.125,False,7.52
26720,NonResidential,Warehouse,Seattle Lighting Fixture,222 2nd Ave  Ext S,Seattle,WA,5247801115,DOWNTOWN,1906,1.0,4,43484,0,43484,1567040.75,1567040.75,False,10.92
26726,NonResidential,Mixed Use Property,Buty Building,501 South Jackson St.,Seattle,WA,5247801615,DOWNTOWN,1900,1.0,3,22480,0,22480,981009.125,981009.125,False,6.84
26728,NonResidential,Hotel,American Hotel,520 S. King St.,Seattle,WA,5247801635,DOWNTOWN,1925,1.0,4,33018,0,33018,4857581.5,5153234.0,False,173.67
26731,NonResidential,Small- and Mid-Sized Office,Dearborn Bldg.,624 S. Dearborn Bldg.,Seattle,WA,5247801801,DOWNTOWN,1970,1.0,2,26510,0,26510,987063.6875,1017753.188,False,11.18
26759,NonResidential,Warehouse,Dunn Lumber Retail/Offices,3801 Latona Av Ne,Seattle,WA,4206900410,LAKE UNION,1938,1.0,1,40028,0,40028,942415.1875,942415.1875,False,6.76
26761,NonResidential,Small- and Mid-Sized Office,North Lake Office Bldg.,100 NE Northlake Way,Seattle,WA,4206900485,LAKE UNION,2007,1.0,3,44510,18228,26282,2188051.25,2250450.5,False,15.25
26773,NonResidential,Worship Facility,Lake City Presbyterian Church,3841 NE 123rd Street,Seattle,WA,8820901145,NORTH,1954,1.0,1,21624,0,21624,666687.5,730124.5,False,20.96
26808,SPS-District K-12,K-12 School,Green Lake Elementary,2400 N. 65th St.,Seattle,WA,9528104870,NORTHWEST,1970,1.0,1,42239,0,42239,2145603.5,2410752.0,True,72.69
26821,SPS-District K-12,K-12 School,McDonald International School,144 NE 54th St,Seattle,WA,9550202395,Northwest,1925,1.0,3,51360,0,51360,1403094.75,1535481.375,True,30.22
26833,NonResidential,Small- and Mid-Sized Office,Sixth & King Associates,601 S. King Street,Seattle,WA,5247801875,DOWNTOWN,1993,0.0,3,21600,0,21600,1539176.625,1514428.75,False,32.42
26834,NonResidential,Mixed Use Property,(ID26834) SOO YUEN ASSOCIATION BUILDING,525 MAYNARD AVE S,Seattle,WA,5247801900,DOWNTOWN,1909,1.0,3,20620,0,20620,747456.875,791926.875,False,20.78
26838,NonResidential,Hotel,Panama Hotel,605 S. Main St.,Seattle,WA,5247801965,DOWNTOWN,1910,1.0,5,40552,0,40552,1200180.875,1377497.25,False,53.25
26847,NonResidential,Small- and Mid-Sized Office,KOBE PARK BUILDING,622 S Washington St,Seattle,WA,5247802080,DOWNTOWN,1909,1.0,3,31432,0,31432,1439572.375,1439572.375,False,10.04
26849,NonResidential,Retail Store,C & T BLDG,650 S JACKSON STREET,Seattle,WA,5247802260,DOWNTOWN,1917,1.0,2,24550,0,24550,977230.3125,1031447.625,False,6.73
26870,SPS-District K-12,K-12 School,John Stanford Int'l Elementary,4057 5th Ave. N.E.,Seattle,WA,4206901020,LAKE UNION,2000,1.0,2,61052,0,61052,2366929.5,2549041.25,True,47.78
26883,NonResidential,Other,Washington Hall,153 14th Avenue,Seattle,WA,4226900030,CENTRAL,1908,1.0,3,25864,0,25864,1028277.313,1028277.313,False,34.61
26905,NonResidential,Other,Kappa Alpha Theta,4521 17th Ave NE,Seattle,WA,8823902405,NORTHEAST,1924,1.0,3,20686,0,20686,1207504.0,1321763.125,False,42.71
26906,NonResidential,Residence Hall,4503,4503 17th Ave NE,Seattle,WA,8823902415,NORTHEAST,1929,1.0,3,22124,0,22124,637685.0,652060.0,False,4.45
26909,NonResidential,Residence Hall,Chi Omega Fraternity of Washington,4549 18th Ave. NE,Seattle,WA,8823902515,NORTHEAST,1926,1.0,3,27487,0,27487,1594504.875,1753311.875,False,65.95
26911,NonResidential,Residence Hall,Sigma Chi Fraternity,4505 18th Ave NE,Seattle,WA,8823902585,NORTHEAST,1926,1.0,4,23616,0,23616,1656420.25,1771038.0,False,53.65
26922,NonResidential,Residence Hall,Upstairs Downstairs Apartments,4538 18th AVE NE,Seattle,WA,8823902795,NORTHEAST,1976,1.0,3,33448,0,33448,998633.5,1073833.25,False,6.96
26924,Nonresidential COS,Mixed Use Property,Yesler Community Center,917 E Yesler Way,Seattle,WA,9821700009,EAST,2005,0.0,2,29508,7120,22388,2217620.0,2506557.5,False,81.24
26930,NonResidential,Senior Care Community,Seattle Keiro,1601 E. Yesler Way,Seattle,WA,9826700565,CENTRAL,1987,1.0,2,74840,0,74840,8268496.5,8485438.0,False,249.46
26933,Nonresidential COS,Other,Langston Hughes Performing Arts Center,104 17th Ave South,Seattle,WA,9826700795,CENTRAL,1913,1.0,3,20992,0,20992,2473302.0,2879554.5,False,104.74
26939,NonResidential,K-12 School,First Place,172 20th Ave,Seattle,WA,9826701245,CENTRAL,1925,1.0,2,22344,0,22344,1522596.75,1663727.125,False,55.23
26956,NonResidential,University,Kerry Hall,710 E. Roy St.,Seattle,WA,9831200125,EAST,1921,1.0,3,31900,0,31900,2466100.0,2737986.0,False,96.2
26961,Nonresidential COS,Other,Loyal Heights Community Center,2101 NW 77th St,Seattle,WA,6021504080,BALLARD,1950,1.0,2,29417,0,29417,1631479.125,1816709.0,False,56.25
26973,NonResidential,Mixed Use Property,New Central,657 South Weller Street,Seattle,WA,6054550000,DOWNTOWN,1909,1.0,3,49299,0,49299,4729846.5,4821852.0,False,9.23
26986,NonResidential,Supermarket / Grocery Store,Admiral,2320 42nd Ave SW,Seattle,WA,6087100195,SOUTHWEST,1997,1.0,1,31841,0,31841,13140574.0,13584036.0,False,404.21
26994,NonResidential,Mixed Use Property,Arboretum Court 2,3130 E Madison St,Seattle,WA,5332200210,EAST,1988,1.0,2,21036,0,21036,2735811.5,2830649.5,False,78.36
26997,NonResidential,Mixed Use Property,Trader Joes/AAA,4555 Roosevelt Way NE,Seattle,WA,5335200281,NORTHEAST,1999,1.0,2,32928,0,32928,5652231.0,5652231.0,False,39.4
27007,NonResidential,Worship Facility,Seattle Community Church,4501 46th Avenue NE,Seattle,WA,5364200005,NORTHEAST,1954,1.0,2,20039,0,20039,104722.2969,104722.2969,False,0.73
27008,SPS-District K-12,K-12 School,Laurelhurst Elementary,4530 46th Ave. N.E.,Seattle,WA,5364200330,NORTHEAST,1928,1.0,2,54943,0,54943,2155390.25,2498122.25,True,83.76
27013,NonResidential,Warehouse,Northwest Wholesale Florists,525 S Front Street,Seattle,WA,5367200820,GREATER DUWAMISH,1960,1.0,1,44476,0,44476,1368120.5,1529218.125,False,29.7
27016,NonResidential,Small- and Mid-Sized Office,"Pacific Georgetown Center, LLC",6363 7th Ave S.,Seattle,WA,5367201500,GREATER DUWAMISH,1969,1.0,1,35017,0,35017,1295485.25,1394293.5,False,27.06
27020,NonResidential,Residence Hall,Alpha Delta Pi Chapter House,1805 NE 47th,Seattle,WA,8823902825,NORTHEAST,1950,1.0,3,29084,0,29084,1632498.625,1741865.25,False,60.83
27080,NonResidential,Worship Facility,Japanese Presbyterian Church,1801 24th Avenue South,Seattle,WA,3881900570,SOUTHEAST,1963,1.0,2,22952,0,22952,470666.6875,545136.5,False,19.28
27117,NonResidential,Warehouse,N W WAREHOUSE,6540 5TH PL S,Seattle,WA,5367201635,GREATER DUWAMISH,1976,1.0,1,21040,0,21040,592088.125,657383.1875,False,19.14
27122,NonResidential,Warehouse,Cedar Heights,6535 5th Place South,Seattle,WA,5367201865,GREATER DUWAMISH,1951,1.0,2,28032,0,28032,1321065.0,1539819.875,False,46.61
27131,NonResidential,Distribution Center,Pacific Rubber Inc,6720 E Marginal Way S,Seattle,WA,5367204010,GREATER DUWAMISH,1974,1.0,1,25620,0,25620,550324.1875,652579.875,False,20.46
27141,NonResidential,Warehouse,(ID27141) TSUE CHONG BUILDING,800 S Weller St,Seattle,WA,5391600310,DOWNTOWN,1992,1.0,3,33238,0,33238,1632472.0,1632472.0,False,11.38
27142,NonResidential,K-12 School,St. James Cathedral Place,803 Terry,Seattle,WA,5392100010,EAST,1912,1.0,4,27800,0,27800,1181428.75,1275996.25,False,38.36
27145,NonResidential,Large Office,719 2nd Ave (Millennium Tower),719 2nd Ave,Seattle,WA,5530510000,DOWNTOWN,2000,1.0,6,706176,0,706176,13270687.0,13473994.0,False,92.52
27162,NonResidential,Supermarket / Grocery Store,West Seattle Thriftway,4201 SW MORGAN ST,Seattle,WA,5637500005,SOUTHWEST,1998,1.0,1,33706,0,33706,8687690.0,8992072.0,False,206.33
27184,NonResidential,Mixed Use Property,property #10,1050 w nickerson/1050 w Ewing st.,Seattle,WA,7443001620,MAGNOLIA / QUEEN ANNE,1961,1.0,2,37600,0,37600,2171751.5,2477406.25,False,93.55
27205,SPS-District K-12,K-12 School,Viewlands Elementary,10525 3rd Ave. N.W.,Seattle,WA,7474900060,NORTHWEST,1954,1.0,1,42128,0,42128,1709307.5,1869043.875,False,49.55
27231,SPS-District K-12,K-12 School,Loyal Heights Elementary,2511 N.W. 80th St.,Seattle,WA,4443801580,BALLARD,1932,1.0,2,44753,0,44753,1638691.625,1817756.125,True,61.25
27244,NonResidential,Other,Knights of Columbus,722 E Union St,Seattle,WA,7502500045,EAST,1912,1.0,3,33708,0,33708,786324.0,835610.875,False,19.61
27303,NonResidential,Other,EMERSON,1249 NE 145TH ST,Seattle,WA,6632300641,North,1948,1.0,2,47237,0,47237,5981430.0,5996179.5,False,41.7
27365,SPS-District K-12,K-12 School,Adams Elementary,6110 28th Ave. N.W.,Seattle,WA,6658000060,BALLARD,1989,1.0,2,57298,0,57298,1586388.75,1681189.25,True,11.06
27378,NonResidential,Supermarket / Grocery Store,Safeway 1550 - Roosevelt Way,7300 Roosevelt Way NE,Seattle,WA,6716700415,NORTHEAST,1997,1.0,1,76585,38585,38000,13906080.0,14368231.0,False,364.27
27381,NonResidential,Worship Facility,Cross & Crown Church,4554 12th Ave NE,Seattle,WA,6746700035,NORTHEAST,1938,1.0,3,26373,0,26373,964236.0,1172287.125,False,38.18
27389,NonResidential,Small- and Mid-Sized Office,Leschi Lakecenter,120 Lakeside,Seattle,WA,4114601145,CENTRAL,1956,6.0,2,75868,0,75868,3605749.75,3605749.75,False,25.14
27406,NonResidential,Mixed Use Property,The GreenLind Building,340 15th Ave E,Seattle,WA,4232401365,EAST,1947,1.0,2,21656,0,21656,1607972.25,1607972.25,False,51.89
27455,Nonresidential COS,Distribution Center,The Seattle Public Library - Queen Anne Storage Facility,1529 Fourth Ave W,Seattle,WA,4232903170,MAGNOLIA / QUEEN ANNE,1921,1.0,3,23040,0,23040,421430.0,472415.4063,False,2.94
27456,NonResidential,Other,ATWATER,1503 3RD AVE W,Seattle,WA,4232903455,MAGNOLIA / QUEEN ANNE,1956,1.0,2,36771,0,36771,5447076.5,5400237.5,False,37.97
27482,NonResidential,Warehouse,8000 5th Ave S,8000 5th Ave s,Seattle,WA,7327901685,GREATER DUWAMISH,1977,1.0,1,24024,0,24024,375773.5938,404484.4063,False,2.62
27488,NonResidential,Warehouse,West Coast Wire Rope & Rigging Inc,7777 7th Ave South,Seattle,WA,7327903120,GREATER DUWAMISH,1953,1.0,1,42420,0,42420,965425.1875,1129170.375,False,29.39
27494,NonResidential,Distribution Center,Pacific Western Agencies,7700 2nd Ave S,Seattle,WA,7327904585,GREATER DUWAMISH,1979,1.0,1,36982,0,36982,374753.8125,405866.9063,False,6.88
27504,NonResidential,Warehouse,WHECO,7417 4TH AVE S,Seattle,WA,7327906465,GREATER DUWAMISH,1964,1.0,2,23400,0,23400,439266.9063,454896.5,False,3.06
27532,NonResidential,Other,Color Craft Building,621 2nd Ave N,Seattle,WA,5457300570,MAGNOLIA / QUEEN ANNE,1948,1.0,2,30720,0,30720,1683064.25,1915150.75,False,67.15
27553,NonResidential,Warehouse,DAE II,676 S Industrial Way,Seattle,WA,7376600035,GREATER DUWAMISH,1972,1.0,1,23232,0,23232,127374.0,127374.0,False,0.89
27554,NonResidential,Warehouse,L&W Food Corporation,651 S. Industrial Way,Seattle,WA,7376600060,GREATER DUWAMISH,1974,1.0,1,35046,0,35046,1063269.125,1092979.75,False,17.65
27561,NonResidential,Refrigerated Warehouse,OVERSEA CASING CO.,601 S NEVADA ST,Seattle,WA,7376600250,GREATER DUWAMISH,1961,1.0,1,25577,0,25577,895784.6875,883072.875,False,14.19
27562,NonResidential,Warehouse,MVI 7th Avenue,4329 7th Ave S,Seattle,WA,7376600270,GREATER DUWAMISH,1974,1.0,1,43380,0,43380,405062.0,412764.8125,False,2.82
27567,NonResidential,Small- and Mid-Sized Office,4010 Associates,4010 Stone Way North,Seattle,WA,4452300055,LAKE UNION,1995,1.0,3,20410,0,20410,2720238.25,2827857.0,False,77.84
27587,NonResidential,Small- and Mid-Sized Office,Meridian Center Building,10303 Meridian Ave N,Seattle,WA,5464300065,NORTHWEST,1983,1.0,3,24696,6300,18396,624125.625,624125.625,False,4.35
27597,SPS-District K-12,K-12 School,Northgate Elementary,11725 1st Ave. N.E.,Seattle,WA,6411600312,NORTHWEST,1956,1.0,1,45174,0,45174,1980825.25,2205570.75,True,68.89
27598,NonResidential,Worship Facility,St. Andrew Kim,11700 1st Ave. NE,Seattle,WA,6411600330,NORTHWEST,2002,1.0,1,24955,0,24955,689803.0,773357.0,False,21.87
27668,NonResidential,Other,Bailey Boushay House,2720 East Madison,Seattle,WA,5016001680,Central,1991,1.0,3,34074,0,34074,8521989.0,8652913.0,False,286.33
27673,NonResidential,Hotel,Hotel1000,1000 1st Ave.,Seattle,WA,5017300000,DOWNTOWN,2006,0.0,10,392552,22225,370327,17457560.0,17311366.0,False,423.57
27703,NonResidential,Worship Facility,(ID27703) International Full Gospel Fellowship,12345 8TH AVE NE,Seattle,WA,6413600295,North,1961,1.0,2,76475,0,76475,1765813.625,1913404.25,False,67.33
27704,NonResidential,K-12 School,Seattle Jewish Community School,12351 8th Ave NE,Seattle,WA,6413600296,North,1988,1.0,2,32961,0,32961,1573155.0,1719595.125,False,62.94
27721,Nonresidential COS,Other,The Seattle Public Library - Greenwood Branch,8016 Greenwood Ave N,Seattle,WA,6430500081,NORTHWEST,2004,1.0,1,27376,14570,12806,1082920.125,1155795.125,False,26.67
27799,Campus,K-12 School,The Bush School - Lower / Middle School,3400 East Harrison Street,Seattle,WA,6600000120,CENTRAL,1950,1.0,1,109794,0,109794,3296526.25,3657784.25,False,115.34
27816,NonResidential,Other,Son Shone Inn,1808 18th Ave,Seattle,WA,5707500120,Central,1911,1.0,3,25200,0,25200,1242666.25,1407294.875,False,53.02
27821,NonResidential,Supermarket / Grocery Store,70500866 -- Northgate,11100 Roosevelt Way NE,Seattle,WA,5724500615,North,1996,1.0,1,44755,0,44755,11521140.0,11943740.0,False,338.58
27825,NonResidential,Other,AKER'S VOLKS-PORSCHE REPAIR (ID27825),1414 BROADWAY,Seattle,WA,6003000020,EAST,1907,1.0,2,22320,0,22320,209644.9063,230988.9063,False,4.8
27828,NonResidential,Mixed Use Property,905 E Pike St,905 E Pike St,Seattle,WA,6003000035,EAST,1912,1.0,3,24000,0,24000,932083.5,952583.5,False,9.09
27830,NonResidential,Small- and Mid-Sized Office,ELYSIAN BREWING CO & OFFICES,1221 E Pike St.,Seattle,WA,6003000070,EAST,1920,1.0,3,23422,0,23422,2701872.0,2902229.0,False,128.07
27833,NonResidential,Other,Sound Mental Health,1600 East Olive St,Seattle,WA,7234600405,EAST,1975,5.0,2,38879,11328,27551,3371659.75,3564727.5,False,28.79
27838,NonResidential,Mixed Use Property,Madison Crossing,1600 E. Madison St.,Seattle,WA,7234600515,EAST,1998,1.0,5,53034,14625,38409,3392129.0,3518099.75,False,83.65
27869,NonResidential,Warehouse,Auto Accessories Inc.,1520 13th Ave,Seattle,WA,6003000220,EAST,1920,1.0,2,23040,0,23040,79711.79688,79967.89844,False,0.87
27874,NonResidential,Warehouse,20172- Seattle / Capitol,1515 13th Ave,Seattle,WA,6003000375,EAST,1958,1.0,2,61880,0,61880,595936.5,604190.125,False,4.15
27882,NonResidential,Small- and Mid-Sized Office,900 E Pine St,900 E Pine St,Seattle,WA,6003000605,EAST,1925,1.0,2,27938,0,27938,1027394.313,1002986.375,False,7.31
27891,NonResidential,Other,University VW,4724 Roosevelt Way NE,Seattle,WA,6746701575,NORTHEAST,1924,1.0,2,21600,0,21600,1623657.0,1623657.0,False,11.32
27892,Nonresidential COS,Other,Fire Station 17,1020 NE 50th Ave,Seattle,WA,6746701655,NORTHEAST,1929,1.0,3,27908,0,27908,2028125.625,2182493.0,False,63.22
27901,Campus,K-12 School,The Bush School - Upper School,408 Lake Washington Blvd E,Seattle,WA,6600000385,CENTRAL,2000,1.0,2,30562,0,30562,1622231.375,1824440.125,False,55.73
27903,NonResidential,Retail Store,(ID27903) PACIFIC RIM CENTER,900 S JACKSON ST,Seattle,WA,6600770000,DOWNTOWN,2000,1.0,3,54969,0,54969,3724098.25,3770784.25,False,39.31
27922,NonResidential,K-12 School,Seattle Temple,1511 E. Pike Street,Seattle,WA,7234600135,CENTRAL,1951,1.0,2,36825,0,36825,1755072.75,1892122.25,False,51.14
27928,NonResidential,Small- and Mid-Sized Office,Jewish Family Service,1601 16th Ave,Seattle,WA,7234600310,EAST,1958,1.0,3,25834,0,25834,2076289.625,2223401.5,False,54.02
27947,NonResidential,Worship Facility,ST MARKS CATHEDRAL,1245 10th Avenue East,Seattle,WA,6762700860,EAST,1929,1.0,1,37700,0,37700,3481727.5,4195549.5,False,150.23
27955,SPS-District K-12,K-12 School,Montlake Elementary,2409 22nd Ave. E.,Seattle,WA,6788200735,EAST,1925,1.0,2,27273,0,27273,1258619.125,1436271.0,True,46.7
27969,NonResidential,Mixed Use Property,1700 Madison Apts. Bldg. 2,1700 E Madison St,Seattle,WA,7234601100,Central,2004,1.0,6,97229,0,97229,1021754.688,1056507.75,False,7.12
27982,NonResidential,Small- and Mid-Sized Office,9620 Stone Ave N,9620 Stone Ave N,Seattle,WA,4310701210,NORTHWEST,1982,1.0,3,25111,0,25111,954352.6875,1060040.75,False,24.97
28019,NonResidential,Worship Facility,Our Lady of Fatima Church & Rectory,3218 W. Barrett St.,Seattle,WA,6822100520,MAGNOLIA / QUEEN ANNE,1953,1.0,2,31805,0,31805,1641667.0,1888861.125,False,68.39
28020,NonResidential,K-12 School,Our Lady of Fatima School & Gym,3301 W. Dravus St.,Seattle,WA,6822100520,MAGNOLIA / QUEEN ANNE,1953,1.0,1,20811,0,20811,1267348.5,1441620.0,False,43.97
28025,Nonresidential COS,Warehouse,CSC Meter Shop (G),1010 8th Ave S,Seattle,WA,6834700175,GREATER DUWAMISH,1967,1.0,2,22058,0,22058,1987334.75,2235498.0,False,66.43
28029,NonResidential,Refrigerated Warehouse,Plymouth Poultry,4500 7th Ave S,Seattle,WA,7376600690,GREATER DUWAMISH,1970,1.0,1,22890,0,22890,10005787.0,9844836.0,False,119.76
28030,NonResidential,Other,Sunny Arms,707 S. Snoqualmie St.,Seattle,WA,7376600720,GREATER DUWAMISH,1907,1.0,5,36000,0,36000,1111293.75,1270850.625,False,43.04
28033,NonResidential,Distribution Center,"Park Manor, LLC",601-619 S. Snoqualmie Street,Seattle,WA,7376600765,GREATER DUWAMISH,1971,1.0,1,28320,0,28320,4236396.5,4403066.5,False,67.96
28053,NonResidential,Worship Facility,(ID28053)CONGREGATION BETH SHALOM,6800 35TH AVE NE,Seattle,WA,4361200005,NORTHEAST,1955,1.0,1,29079,0,29079,861643.6875,930746.875,False,22.18
28066,NonResidential,Small- and Mid-Sized Office,Madison Park,4020 East Madison,Seattle,WA,4385700325,EAST,1982,1.0,3,28848,9616,19232,726917.5,769771.8125,False,5.07
28081,NonResidential,Small- and Mid-Sized Office,Brown Bear Car Wash,3977 Leary Way NW,Seattle,WA,7442000545,Ballard,1988,1.0,2,20535,0,20535,1835804.0,1964622.625,False,38.71
28086,NonResidential,Laboratory,Environmental Laboratory,322 W Ewing Street,Seattle,WA,7442001430,MAGNOLIA / QUEEN ANNE,1985,1.0,2,43025,0,43025,9393108.0,10148279.0,False,255.97
28476,NonResidential,Warehouse,NWCP-SEA Mayn Bldg,6100 6th Ave S,Seattle,WA,5367201155,GREATER DUWAMISH,1965,1.0,1,30800,0,30800,485971.0,485971.0,False,3.39
29170,NonResidential,Mixed Use Property,Chief Seattle Club/Monterey Lofts,410 2nd Avenue Extenstion South,Seattle,WA,1562700010,EAST,1900,1.0,3,22168,0,22168,1784385.25,1904848.25,False,49.44
29214,NonResidential,Warehouse,1001-1005 6th Ave. S,1005 6th Avenue S,Seattle,WA,7666204800,GREATER DUWAMISH,1922,1.0,1,37400,0,37400,924192.6875,909543.1875,False,7.8
29550,NonResidential,Large Office,605 Union Station,605 5th Ave S,Seattle,WA,8809700040,DOWNTOWN,2000,1.0,11,268130,0,268130,15026352.0,15033874.0,False,106.86
29551,NonResidential,Small- and Mid-Sized Office,625 Union Station,625 5th Ave. S,Seattle,WA,8809700040,DOWNTOWN,2000,1.0,11,68452,0,68452,3782378.25,3979629.5,False,26.37
29552,NonResidential,Large Office,705 5th Avenue,705 5th Ave S,Seattle,WA,8809700040,DOWNTOWN,2000,1.0,11,273185,0,273185,14709151.0,14709151.0,False,102.54
